year,dewp,temp,pres,iws,is,ir,month_sin,month_cos,hour_sin,hour_cos,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,pm2_5
2012,4,21.0,1008.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,0,1,112.0
2012,4,23.0,1007.0,3.13,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,0,1,0,111.0
2012,0,26.0,1007.0,6.26,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,1,0,89.0
2012,-3,28.0,1006.0,10.28,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,1,0,51.0
2012,-5,28.0,1005.0,14.3,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,1,0,49.0
2012,-6,30.0,1004.0,20.11,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,1,0,29.0
2012,-6,30.0,1002.0,25.92,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,34.0
2012,-5,29.0,1002.0,33.97,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,1,0,36.0
2012,-5,28.0,1002.0,41.12,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,1,0,31.0
2012,-5,27.0,1002.0,50.06,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,0,1,0,22.0
2012,-3,25.0,1003.0,55.87,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,0,1,0,22.0
2012,-2,24.0,1003.0,60.79,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,1,0,34.0
2012,0,24.0,1003.0,66.6,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,0,1,0,51.0
2012,1,22.0,1003.0,71.52,0,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,63.0
2012,2,20.0,1003.0,76.44,0,0,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,69.0
2012,4,19.0,1003.0,81.36,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,1,0,79.0
2012,5,18.0,1004.0,83.15,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,0,1,0,86.0
2012,6,17.0,1004.0,84.94,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,1,0,84.0
2012,6,16.0,1004.0,86.73,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,0,0,1,0,80.0
2012,7,14.0,1005.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,1,0,0,0,83.0
2012,8,14.0,1005.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,1,0,106.0
2012,7,11.0,1005.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,1,0,0,0,114.0
2012,9,14.0,1006.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,1,0,0,0,119.0
2012,9,18.0,1007.0,3.57,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,1,0,0,0,139.0
2012,3,20.0,1008.0,7.59,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,1,0,0,0,112.0
2012,1,22.0,1008.0,11.61,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,1,0,0,0,84.0
2012,-3,25.0,1008.0,17.42,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,1,0,0,0,52.0
2012,-3,24.0,1008.0,22.34,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,1,0,0,0,35.0
2012,-3,26.0,1008.0,25.47,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,1,0,0,0,29.0
2012,-3,27.0,1007.0,4.02,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,0,1,27.0
2012,6,26.0,1007.0,4.92,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,28.0
2012,6,23.0,1007.0,10.73,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,1,0,24.0
2012,5,22.0,1009.0,15.65,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,1,0,16.0
2012,4,21.0,1009.0,20.57,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,0,1,0,115.0
2012,4,19.0,1011.0,25.49,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,0,1,0,93.0
2012,4,17.0,1013.0,30.41,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,1,0,75.0
2012,3,15.0,1015.0,34.43,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,0,1,0,66.0
2012,3,15.0,1016.0,38.45,0,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,68.0
2012,2,14.0,1017.0,41.58,0,0,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,73.0
2012,1,14.0,1017.0,45.6,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,1,0,56.0
2012,0,13.0,1018.0,47.39,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,0,1,0,60.0
2012,0,11.0,1018.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,0,1,20.0
2012,1,10.0,1019.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,0,1,0,0,9.0
2012,2,8.0,1019.0,4.92,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,1,0,0,8.0
2012,2,7.0,1019.0,0.45,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,0,1,7.0
2012,2,7.0,1020.0,1.34,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,0,1,22.0
2012,1,12.0,1020.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,1,0,0,17.0
2012,-7,16.0,1021.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,0,1,15.0
2012,-12,18.0,1021.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,0,1,22.0
2012,-12,18.0,1021.0,3.13,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,1,0,0,22.0
2012,-11,20.0,1020.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,0,1,22.0
2012,-10,20.0,1019.0,2.68,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,1,21.0
2012,-9,21.0,1017.0,5.81,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,0,1,23.0
2012,-10,21.0,1016.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,1,0,23.0
2012,-10,22.0,1014.0,7.6,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,23.0
2012,-10,21.0,1013.0,12.52,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,1,0,40.0
2012,-7,21.0,1013.0,19.67,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,1,0,47.0
2012,-4,20.0,1013.0,26.82,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,0,1,0,38.0
2012,-3,19.0,1013.0,31.74,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,0,1,0,48.0
2012,-2,17.0,1014.0,34.87,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,1,0,56.0
2012,-1,16.0,1014.0,38.89,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,0,1,0,56.0
2012,0,15.0,1014.0,42.02,0,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,63.0
2012,0,15.0,1014.0,46.04,0,0,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,61.0
2012,1,15.0,1013.0,50.06,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,1,0,70.0
2012,2,13.0,1013.0,54.08,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,0,1,0,64.0
2012,2,12.0,1013.0,58.1,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,1,0,73.0
2012,2,12.0,1012.0,62.12,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,0,0,1,0,80.0
2012,3,11.0,1012.0,65.25,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,0,1,0,86.0
2012,3,10.0,1012.0,67.04,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,1,0,90.0
2012,3,10.0,1012.0,68.83,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,1,0,90.0
2012,3,11.0,1012.0,71.96,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,0,1,0,95.0
2012,3,13.0,1012.0,73.75,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,1,0,101.0
2012,3,16.0,1012.0,75.54,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,1,0,108.0
2012,4,17.0,1011.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,1,0,0,0,130.0
2012,4,20.0,1010.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,1,0,127.0
2012,4,21.0,1009.0,5.81,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,1,0,128.0
2012,4,23.0,1007.0,8.94,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,1,0,138.0
2012,5,25.0,1005.0,12.96,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,1,0,121.0
2012,5,26.0,1005.0,17.88,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,235.0
2012,4,25.0,1004.0,23.69,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,1,0,168.0
2012,4,25.0,1004.0,29.5,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,1,0,136.0
2012,6,24.0,1004.0,34.42,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,0,1,0,163.0
2012,8,24.0,1004.0,40.23,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,0,1,0,184.0
2012,10,23.0,1005.0,45.15,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,1,0,164.0
2012,10,22.0,1006.0,50.07,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,0,1,0,127.0
2012,11,20.0,1006.0,54.09,0,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,116.0
2012,11,20.0,1006.0,59.01,0,0,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,108.0
2012,11,19.0,1006.0,63.03,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,1,0,105.0
2012,12,18.0,1006.0,67.05,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,0,1,0,113.0
2012,12,18.0,1006.0,70.18,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,1,0,121.0
2012,12,17.0,1006.0,71.97,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,0,0,1,0,136.0
2012,13,16.0,1006.0,75.1,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,0,1,0,138.0
2012,13,15.0,1007.0,78.23,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,1,0,140.0
2012,13,16.0,1007.0,81.36,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,1,0,141.0
2012,12,17.0,1008.0,84.49,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,0,1,0,140.0
2012,12,17.0,1008.0,87.62,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,1,0,144.0
2012,12,18.0,1009.0,90.75,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,1,0,142.0
2012,11,18.0,1009.0,93.88,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,0,1,0,145.0
2012,11,19.0,1009.0,97.01,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,1,0,155.0
2012,11,19.0,1009.0,100.14,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,1,0,160.0
2012,12,20.0,1008.0,103.27,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,1,0,174.0
2012,12,20.0,1008.0,106.4,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,1,0,178.0
2012,12,21.0,1007.0,108.19,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,202.0
2012,12,22.0,1007.0,109.98,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,1,0,213.0
2012,12,22.0,1007.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,0,1,222.0
2012,12,20.0,1007.0,4.92,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,1,0,0,219.0
2012,12,18.0,1008.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,1,0,0,0,221.0
2012,12,17.0,1008.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,0,1,225.0
2012,13,18.0,1010.0,4.92,0,2,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,0,1,0,229.0
2012,14,15.0,1011.0,8.05,0,3,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,73.0
2012,13,15.0,1012.0,11.18,0,4,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,51.0
2012,13,14.0,1011.0,1.79,0,5,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,1,0,0,50.0
2012,13,14.0,1010.0,3.13,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,1,0,0,0,59.0
2012,13,14.0,1011.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,1,0,70.0
2012,13,14.0,1010.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,1,0,0,0,59.0
2012,13,14.0,1011.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,0,0,1,61.0
2012,13,13.0,1011.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,0,1,69.0
2012,11,12.0,1011.0,2.67,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,0,1,77.0
2012,10,13.0,1012.0,4.02,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,0,1,0,85.0
2012,8,13.0,1013.0,5.81,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,1,0,97.0
2012,7,13.0,1013.0,8.94,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,1,0,100.0
2012,7,13.0,1013.0,12.07,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,0,1,0,109.0
2012,7,14.0,1013.0,13.86,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,1,0,102.0
2012,8,14.0,1013.0,15.65,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,1,0,102.0
2012,9,14.0,1012.0,18.78,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,1,0,122.0
2012,9,15.0,1012.0,20.57,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,1,0,125.0
2012,9,15.0,1012.0,23.7,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,139.0
2012,9,15.0,1011.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,1,0,0,0,154.0
2012,9,16.0,1011.0,3.58,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,1,0,0,0,156.0
2012,10,15.0,1011.0,3.13,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,1,0,0,158.0
2012,10,14.0,1012.0,6.26,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,1,0,0,152.0
2012,10,14.0,1013.0,8.05,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,1,0,0,148.0
2012,10,14.0,1013.0,9.84,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,1,0,0,151.0
2012,10,14.0,1013.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,0,1,157.0
2012,9,15.0,1013.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,1,0,0,159.0
2012,10,14.0,1014.0,3.58,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,1,0,0,164.0
2012,10,14.0,1014.0,4.47,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,1,0,0,170.0
2012,11,14.0,1014.0,5.36,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,1,0,0,174.0
2012,11,15.0,1014.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,1,0,0,0,169.0
2012,12,14.0,1014.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,0,0,1,183.0
2012,11,14.0,1015.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,0,1,176.0
2012,12,14.0,1015.0,2.67,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,0,1,183.0
2012,13,15.0,1016.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,0,1,0,185.0
2012,13,15.0,1016.0,2.68,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,1,0,149.0
2012,13,16.0,1017.0,6.7,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,1,0,143.0
2012,13,15.0,1017.0,10.72,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,0,1,0,157.0
2012,13,14.0,1017.0,14.74,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,1,0,172.0
2012,12,14.0,1017.0,20.55,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,1,0,194.0
2012,11,13.0,1017.0,25.47,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,1,0,205.0
2012,11,12.0,1017.0,29.49,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0,0,1,0,177.0
2012,11,12.0,1017.0,34.41,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,1,0,149.0
2012,11,12.0,1017.0,37.54,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,1,0,90.0
2012,11,12.0,1017.0,43.35,0,1,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,1,0,65.0
2012,11,12.0,1017.0,46.48,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,0,1,0,89.0
2012,12,12.0,1017.0,48.27,0,1,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,0,1,0,110.0
2012,12,12.0,1018.0,0.89,0,2,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,0,1,118.0
2012,12,12.0,1018.0,1.79,0,3,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,1,0,0,0,98.0
2012,12,12.0,1018.0,1.79,0,4,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,82.0
2012,12,12.0,1017.0,5.81,0,5,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,100.0
2012,12,12.0,1017.0,0.89,0,6,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,0,1,129.0
2012,12,13.0,1016.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,0,1,0,142.0
2012,11,12.0,1015.0,3.58,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,1,0,148.0
2012,11,12.0,1014.0,4.47,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,0,0,1,0,151.0
2012,11,12.0,1013.0,5.36,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,0,1,0,147.0
2012,10,11.0,1013.0,7.15,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,1,0,167.0
2012,10,11.0,1013.0,10.28,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,1,0,185.0
2012,10,12.0,1013.0,14.3,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,0,1,0,184.0
2012,10,12.0,1013.0,18.32,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,1,0,154.0
2012,10,13.0,1013.0,20.11,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,1,0,155.0
2012,10,13.0,1013.0,21.9,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,0,1,0,168.0
2012,9,13.0,1013.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,0,1,155.0
2012,10,13.0,1011.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,1,181.0
2012,11,14.0,1011.0,2.67,0,0,0.8660254037844387,-0.49999999999999983,-0.2588190451025208,-0.9659258262890683,0,0,0,1,206.0
2012,11,14.0,1010.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,1,0,0,0,202.0
2012,11,16.0,1009.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865471,-0.7071067811865479,0,0,0,1,185.0
2012,11,16.0,1008.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0,0,0,1,156.0
2012,11,16.0,1007.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890683,-0.25881904510252063,0,0,1,0,149.0
2012,11,16.0,1007.0,3.58,0,0,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,0,0,1,0,159.0
2012,11,15.0,1007.0,5.37,0,0,0.8660254037844387,-0.49999999999999983,-0.9659258262890684,0.2588190451025203,0,0,1,0,185.0
2012,11,14.0,1007.0,9.39,0,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844386,0.5000000000000001,0,0,1,0,200.0
2012,11,14.0,1008.0,12.52,0,0,0.8660254037844387,-0.49999999999999983,-0.7071067811865477,0.7071067811865474,0,0,1,0,192.0
2012,11,14.0,1007.0,14.31,0,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,1,0,161.0
2012,10,14.0,1007.0,16.1,0,0,0.8660254037844387,-0.49999999999999983,-0.25881904510252157,0.9659258262890681,0,0,1,0,147.0
2012,11,14.0,1007.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,0,1,150.0
2012,11,13.0,1006.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,0,0,1,0,157.0
2012,11,13.0,1006.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0,0,0,1,143.0
2012,11,13.0,1005.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865475,0.7071067811865476,0,0,1,0,131.0
2012,10,13.0,1004.0,4.92,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0,0,1,0,116.0
2012,9,13.0,1004.0,6.71,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,0.25881904510252074,0,0,1,0,115.0
2012,8,13.0,1004.0,8.5,0,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0,0,1,0,116.0
2012,8,13.0,1005.0,10.29,0,0,0.8660254037844387,-0.49999999999999983,0.9659258262890683,-0.25881904510252063,0,0,1,0,113.0
2012,9,13.0,1005.0,12.08,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0,0,1,0,115.0
2012,10,14.0,1005.0,13.87,0,0,0.8660254037844387,-0.49999999999999983,0.7071067811865476,-0.7071067811865475,0,0,1,0,132.0
2012,10,16.0,1005.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0,0,0,1,144.0
2012,10,18.0,1004.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,0.258819045102521,-0.9659258262890682,0,0,0,1,160.0
